id	taxid
GeneID:5123508	437329
GeneID:5123509	437329
GeneID:5123510	437329
GeneID:5123542	437329
GeneID:5123549	437329
GeneID:5123555	437329
GeneID:5123562	437329
GeneID:5130287	55510
GeneID:5130289	55510
GeneID:5130323	55510
GeneID:5130325	55510
GeneID:5130380	55510
GeneID:5130420	55510
GeneID:5130426	55510
GeneID:5130427	55510
GeneID:5130467	55510
GeneID:5130470	55510
GeneID:5130507	310749
GeneID:5130593	382685
GeneID:5130602	382685
GeneID:5132659	292029
GeneID:5132660	292029
GeneID:5132669	292029
GeneID:5132879	320836
GeneID:5132882	320836
GeneID:5132891	320836
GeneID:5132904	320836
GeneID:5132932	320836
GeneID:5132934	320836
GeneID:5132981	320837
GeneID:5133102	320840
GeneID:5133105	320840
GeneID:5133119	320840
GeneID:5133127	320840
GeneID:5133135	320840
GeneID:5133142	320840
GeneID:5133150	320840
GeneID:5133162	320840
GeneID:5133206	320841
GeneID:5133208	320841
GeneID:5133230	320841
GeneID:5133236	320841
GeneID:5133243	320841
GeneID:5141042	31507
GeneID:5141114	31507
GeneID:5141156	334778
GeneID:5141231	85655
GeneID:5141244	85655
GeneID:5141250	85655
GeneID:5141259	85655
GeneID:5141261	85655
GeneID:5141264	85655
GeneID:5141269	85655
GeneID:5141274	85655
GeneID:5141279	85655
GeneID:5141285	85655
GeneID:5141312	85655
GeneID:5141318	85655
GeneID:5141354	112228
GeneID:5141376	161494
GeneID:5141418	161494
GeneID:5141423	161494
GeneID:5141424	161494
GeneID:5141426	161494
GeneID:5141428	161494
GeneID:5141433	161494
GeneID:5141446	161494
GeneID:5141456	161494
GeneID:5141457	161494
GeneID:5141467	161494
GeneID:5141474	161494
GeneID:5141491	161494
GeneID:5141625	292639
GeneID:5141638	292639
GeneID:5141653	328615
GeneID:5141676	328615
GeneID:5141691	328615
GeneID:5141704	328615
GeneID:5141742	328615
GeneID:5141746	328615
GeneID:5141773	328615
GeneID:5141801	328615
GeneID:5141814	1476909
GeneID:5141824	1307957
GeneID:5141856	1307957
GeneID:5141923	1307957
GeneID:5141926	1307957
GeneID:5141959	332054
GeneID:5141971	332054
GeneID:5141978	332054
GeneID:5142001	332054
GeneID:5142002	332054
GeneID:5142003	332054
GeneID:5142030	332054
GeneID:5142059	332054
GeneID:5142116	362399
GeneID:5142119	363716
GeneID:5142120	363716
GeneID:5142121	363716
GeneID:5142166	379891
GeneID:5142256	379891
GeneID:5142337	400567
GeneID:5142339	404196
GeneID:5142482	329254
GeneID:5142499	329254
GeneID:5142519	329254
GeneID:5142534	331627
GeneID:5142536	331627
GeneID:5142537	331627
GeneID:5142551	331627
GeneID:5142552	331627
GeneID:5142556	331627
GeneID:5142559	331627
GeneID:5142561	331627
GeneID:5142567	331627
GeneID:5142571	331627
GeneID:5142583	331627
GeneID:5176082	10455
GeneID:5176086	10455
GeneID:5176094	10455
GeneID:5176097	10455
GeneID:5176102	10455
GeneID:5176106	10455
GeneID:5176109	10455
GeneID:5176134	10455
GeneID:5176153	12509
GeneID:5176165	12509
GeneID:5176196	12509
GeneID:5176197	12509
GeneID:5176199	12509
GeneID:5176236	1307956
GeneID:5176251	1307956
GeneID:5176278	1307956
GeneID:5176299	1307956
GeneID:5176302	1307956
GeneID:5176337	1307956
GeneID:5176343	1307956
GeneID:5176383	1307956
GeneID:5176407	43140
GeneID:5176412	52996
GeneID:5176433	59376
GeneID:5176441	59376
GeneID:5176442	59376
GeneID:5176456	59376
GeneID:5176457	59376
GeneID:5176461	59376
GeneID:5176463	59376
GeneID:5176492	59376
GeneID:5176493	59376
GeneID:5176513	59376
GeneID:5176534	59376
GeneID:5176547	185954
GeneID:5176548	185954
GeneID:5176549	185954
GeneID:5176550	185954
GeneID:5176644	273133
GeneID:5176682	273133
GeneID:5176706	273133
GeneID:5176717	273133
GeneID:5176731	273133
GeneID:5176933	320831
GeneID:5176937	320831
GeneID:5176942	320831
GeneID:5176948	320831
GeneID:5176961	326574
GeneID:5176973	326574
GeneID:5176983	326574
GeneID:5176987	326574
GeneID:5176990	326574
GeneID:5177008	326574
GeneID:5179258	365048
GeneID:5179263	365048
GeneID:5179265	365048
GeneID:5179303	367682
GeneID:5179368	384359
GeneID:5179388	389214
GeneID:5179400	389214
GeneID:5179401	389214
GeneID:5179449	389214
GeneID:5179462	389214
GeneID:5179474	389214
GeneID:5179476	389214
GeneID:5179479	389214
GeneID:5179491	389214
GeneID:5179519	399314
GeneID:5179569	419435
GeneID:5179579	419435
GeneID:5179606	419435
GeneID:5179610	419435
GeneID:5179616	419435
GeneID:5184154	359919
GeneID:5184161	359919
GeneID:5184189	359919
GeneID:5184218	359919
GeneID:5204365	414970
GeneID:5204371	414970
GeneID:5204377	414970
GeneID:5204378	414970
GeneID:5204379	414970
GeneID:5204381	414970
GeneID:5204387	414970
GeneID:5204389	414970
GeneID:5204390	414970
GeneID:5204396	414970
GeneID:5204412	414970
GeneID:5204418	414970
GeneID:5219906	57482
GeneID:5219913	57483
GeneID:5219918	70822
GeneID:5219968	245685
GeneID:5219980	245685
GeneID:5219984	245685
GeneID:5219987	245685
GeneID:5220039	300411
GeneID:5220093	393598
GeneID:5220095	393598
GeneID:5220097	393598
GeneID:5220099	393598
GeneID:5220101	393598
GeneID:5220102	393598
GeneID:5220104	393598
GeneID:5220106	393598
GeneID:5220107	393598
GeneID:5220108	393598
GeneID:5220110	393598
GeneID:5220113	393598
GeneID:5220117	393598
GeneID:5220118	393598
GeneID:5220121	393598
GeneID:5220122	393598
GeneID:5220125	393598
GeneID:5220128	393598
GeneID:5220129	393598
GeneID:5220131	393598
GeneID:5220132	393598
GeneID:5220135	393598
GeneID:5220136	393598
GeneID:5220137	393598
GeneID:5220153	438482
GeneID:5220164	438482
GeneID:5220189	438482
GeneID:5220190	438482
GeneID:5220205	438482
GeneID:5220211	438482
GeneID:5220379	12348
GeneID:5220431	50294
GeneID:5220660	10386
GeneID:5228138	347324
GeneID:5228139	347324
GeneID:5228140	347324
GeneID:5228142	347324
GeneID:5228143	347324
GeneID:5228144	347324
GeneID:5228146	347324
GeneID:5228151	347324
GeneID:5228153	347324
GeneID:5228157	347324
GeneID:5228158	347324
GeneID:5228159	347324
GeneID:5228160	347324
GeneID:5228162	347324
GeneID:5228164	347324
GeneID:5228165	347324
GeneID:5228169	347324
GeneID:5228170	347324
GeneID:5228176	347324
GeneID:5228177	347324
GeneID:5228180	347324
GeneID:5228184	347324
GeneID:5228187	347324
GeneID:5228191	347324
GeneID:5228194	347324
GeneID:5228196	347324
GeneID:5228197	347324
GeneID:5228267	376852
GeneID:5228277	376852
GeneID:5228287	376852
GeneID:5228323	376852
GeneID:5228330	376852
GeneID:5228339	376852
GeneID:5228361	376852
GeneID:5228398	376852
GeneID:5236326	425386
GeneID:5236983	347327
GeneID:5237002	347327
GeneID:5237035	347327
GeneID:5237038	347327
GeneID:5237043	347327
GeneID:5237045	347327
GeneID:5237063	347328
GeneID:5237096	347328
GeneID:5237115	347328
GeneID:5237121	347328
GeneID:5237123	347328
GeneID:5237127	347328
GeneID:5247083	470314
GeneID:5247130	406340
GeneID:5247131	406340
GeneID:5247138	406340
GeneID:5247139	406340
GeneID:5247143	406340
GeneID:5247147	406340
GeneID:5247149	406340
GeneID:5247152	406340
GeneID:5247153	406340
GeneID:5247154	406340
GeneID:5247157	406340
GeneID:5247158	406340
GeneID:5247160	406340
GeneID:5247161	406340
GeneID:5247163	406340
GeneID:5247164	406340
GeneID:5247166	406340
GeneID:5247168	406340
GeneID:5247169	406340
GeneID:5247171	406340
GeneID:5247172	406340
GeneID:5247195	447909
GeneID:5247196	447909
GeneID:5247197	447909
GeneID:5247200	447909
GeneID:5247206	447909
GeneID:5247209	447909
GeneID:5247218	447909
GeneID:5247222	447909
GeneID:5247223	447909
GeneID:5247227	447909
GeneID:5247228	447909
GeneID:5247229	447909
GeneID:5247235	447909
GeneID:5247244	447909
GeneID:5291030	446807
GeneID:5291035	446807
GeneID:5291063	446807
GeneID:5291079	446807
GeneID:5291082	446807
GeneID:5291111	71186
GeneID:5309123	446529
GeneID:5309127	446529
GeneID:5309128	446529
GeneID:5309129	446529
GeneID:5309130	446529
GeneID:5309132	446529
GeneID:5309133	446529
GeneID:5309139	446529
GeneID:5309141	446529
GeneID:5309142	446529
GeneID:5309143	446529
GeneID:5309151	446529
GeneID:5309156	446529
GeneID:5309157	446529
GeneID:5309158	446529
GeneID:5309163	446529
GeneID:5309165	446529
GeneID:5309168	446529
GeneID:5309172	446529
GeneID:5309174	446529
GeneID:5309177	446529
GeneID:5309178	446529
GeneID:5309181	446529
GeneID:5309188	446529
GeneID:5309189	446529
GeneID:5309190	446529
GeneID:5309194	446529
GeneID:5309721	440266
GeneID:5309723	440266
GeneID:5329867	53179
GeneID:5329869	53179
GeneID:5329874	338473
GeneID:5329897	368735
GeneID:5364591	399781
GeneID:5457181	161494
GeneID:5469556	396034
GeneID:5469573	396034
GeneID:5469762	399781
GeneID:5469867	399781
GeneID:5469998	399781
GeneID:5470060	399781
GeneID:5470436	322019
GeneID:5470691	322019
GeneID:5470693	322019
GeneID:5470698	322019
GeneID:5470979	322019
GeneID:5470997	322019
GeneID:5525272	329164
GeneID:5525649	458639
GeneID:5525669	458639
GeneID:5525690	458639
GeneID:5525698	458639
GeneID:5580347	28358
GeneID:5580357	28358
GeneID:5580363	28358
GeneID:5580366	28358
GeneID:5580371	28358
GeneID:5580375	28358
GeneID:5580381	28358
GeneID:5580389	28358
GeneID:5580412	196242
GeneID:5580429	196242
GeneID:5580434	196242
GeneID:5601373	40522
GeneID:5601384	40522
GeneID:5601386	40522
GeneID:5601471	40523
GeneID:5601570	40523
GeneID:5601671	330396
GeneID:5601676	330396
GeneID:5601709	330396
GeneID:5601733	330397
GeneID:5601747	330397
GeneID:5601757	330397
GeneID:5601764	330397
GeneID:5601778	330397
GeneID:5601792	330397
GeneID:5601810	330398
GeneID:5601811	330398
GeneID:5601916	330399
GeneID:5601930	388452
GeneID:5601946	388452
GeneID:5602053	448384
GeneID:5625646	260120
GeneID:5625737	260121
GeneID:5625767	260121
GeneID:5656061	300186
GeneID:5656069	300186
GeneID:5656090	300186
GeneID:5656095	300186
GeneID:5656100	300186
GeneID:5656561	70566
GeneID:5656588	99000
GeneID:5656599	99000
GeneID:5656606	99000
GeneID:5656631	99000
GeneID:5656646	99000
GeneID:5656656	99000
GeneID:5656664	99000
GeneID:5656675	99000
GeneID:5656676	99000
GeneID:5656683	99000
GeneID:5656715	99000
GeneID:5656720	99000
GeneID:5656743	471728
GeneID:5658759	46021
GeneID:5658857	46021
GeneID:5658858	46021
GeneID:5658929	46021
GeneID:5658963	46021
GeneID:5658989	46021
GeneID:5659236	46021
GeneID:5659482	46021
GeneID:5659847	380598
GeneID:5659915	380598
GeneID:5660095	380598
GeneID:5660117	380598
GeneID:5660276	380598
GeneID:5660277	380598
GeneID:5666347	442493
GeneID:5666437	442493
GeneID:5666472	442493
GeneID:5666483	442493
GeneID:5666501	442493
GeneID:5678804	475879
GeneID:5687427	386792
GeneID:5687469	386793
GeneID:5687471	386793
GeneID:5687475	386793
GeneID:5687485	386793
GeneID:5687491	386793
GeneID:5687506	386793
GeneID:5687507	386793
GeneID:5687514	386793
GeneID:5687519	386793
GeneID:5696437	242527
GeneID:5714902	11082
GeneID:5729503	10658
GeneID:5729509	10658
GeneID:5729531	309181
GeneID:5729534	309181
GeneID:5729555	309181
GeneID:5741069	675077
GeneID:5741070	675077
GeneID:5741071	675077
GeneID:5741374	280702
GeneID:5741376	280702
GeneID:5741377	280702
GeneID:5741384	693998
GeneID:5745438	384848
GeneID:5745468	384848
GeneID:5745483	384848
GeneID:5745485	384848
GeneID:5745489	384848
GeneID:5745510	384848
GeneID:5745515	384848
GeneID:5745520	384848
GeneID:5758581	403905
GeneID:5758591	403905
GeneID:5758603	403905
GeneID:5758641	439809
GeneID:5758726	439809
GeneID:5758733	439809
GeneID:5758765	455649
GeneID:5758775	459290
GeneID:5758776	459290
GeneID:5758777	459290
GeneID:5758778	459290
GeneID:5758779	459290
GeneID:5758823	469660
GeneID:5758825	469660
GeneID:5758827	469660
GeneID:5758838	469660
GeneID:5758842	469660
GeneID:5758863	470865
GeneID:5758874	470865
GeneID:5758889	480808
GeneID:5758894	480808
GeneID:5758895	480808
GeneID:5758897	480808
GeneID:5758898	480808
GeneID:5758901	480808
GeneID:5758907	480808
GeneID:5758910	480808
GeneID:5758914	480808
GeneID:5758916	480808
GeneID:5758920	480808
GeneID:5758924	480808
GeneID:5758934	480808
GeneID:5758935	480808
GeneID:5758937	480808
GeneID:5758942	480808
GeneID:5758945	480808
GeneID:5758946	480808
GeneID:5758949	480808
GeneID:5758951	480808
GeneID:5758955	480808
GeneID:5758956	480808
GeneID:5758959	480808
GeneID:5758960	480808
GeneID:5758961	480808
GeneID:5758962	480808
GeneID:5758963	480808
GeneID:5758964	480808
GeneID:5758965	480808
GeneID:5783864	293178
GeneID:5797427	451705
GeneID:5797430	451705
GeneID:5797448	451705
GeneID:5797449	451705
GeneID:5797463	451705
GeneID:5797473	451705
GeneID:5797677	462590
GeneID:5797678	462590
GeneID:5797679	462590
GeneID:5797684	462590
GeneID:5797686	462590
GeneID:5797691	462590
GeneID:5797695	462590
GeneID:5797699	462590
GeneID:5797706	462590
GeneID:5797722	462590
GeneID:5797724	462590
GeneID:5797728	462590
GeneID:5797729	462590
GeneID:5797732	462590
GeneID:5797735	462590
GeneID:5797738	462590
GeneID:5797740	462590
GeneID:5797750	462590
GeneID:5797788	346881
GeneID:5797793	346881
GeneID:5797807	346881
GeneID:5797856	346882
GeneID:5797933	346883
GeneID:5797973	346884
GeneID:5839463	139871
GeneID:5839466	139871
GeneID:5839469	139871
GeneID:5839473	139871
GeneID:5839485	139871
GeneID:5839519	180903
GeneID:5845595	1785753
GeneID:5845600	1785753
GeneID:5845692	1785753
GeneID:5845762	489089
GeneID:5845776	1785753
GeneID:5846806	464980
GeneID:5846809	464980
GeneID:5848318	42764
GeneID:5848320	42764
GeneID:5848527	45218
GeneID:5850417	490711
GeneID:5850419	490711
GeneID:5850422	490711
GeneID:5850431	490711
GeneID:5850443	490711
GeneID:5850472	490711
GeneID:5850533	490711
GeneID:5850534	490711
GeneID:5850536	490711
GeneID:5896664	337054
GeneID:5896665	337054
GeneID:5896698	484895
GeneID:5896708	484895
GeneID:5896733	484895
GeneID:5896813	490103
GeneID:5896828	490103
GeneID:5912325	351495
GeneID:5912339	499235
GeneID:5912348	499235
GeneID:5912355	499235
GeneID:5912356	499235
GeneID:5912363	499235
GeneID:5912367	499235
GeneID:5950614	467481
GeneID:5950615	467481
GeneID:5950625	467481
GeneID:5950629	467481
GeneID:5950632	467481
GeneID:5950634	467481
GeneID:5950635	467481
GeneID:5950638	467481
GeneID:5950640	467481
GeneID:5950649	467481
GeneID:5950654	467481
GeneID:5950655	467481
GeneID:5950659	467481
GeneID:5950661	467481
GeneID:5950665	467481
GeneID:5950670	467481
GeneID:5950680	467481
GeneID:5950685	467481
GeneID:5950695	467481
GeneID:5950696	467481
GeneID:5950703	467481
GeneID:5950705	467481
GeneID:5950831	379529
GeneID:5950832	379529
GeneID:5950855	379529
GeneID:5950859	379529
GeneID:5950864	379529
GeneID:5950877	379529
GeneID:5950879	379529
GeneID:5950907	379529
GeneID:5950908	379529
GeneID:5950909	379529
GeneID:5950912	379529
GeneID:5950916	379529
GeneID:5950926	379529
GeneID:5950929	379529
GeneID:5950933	379529
GeneID:5950938	379529
GeneID:5950940	379529
GeneID:5950951	379529
GeneID:5950958	379529
GeneID:5950963	379529
GeneID:5950964	379529
GeneID:5950966	379529
GeneID:5950974	379529
GeneID:5950977	379529
GeneID:5951073	503388
GeneID:5951078	503388
GeneID:5951085	503388
GeneID:5951093	503388
GeneID:5951097	503388
GeneID:5955590	128975
GeneID:5955593	128975
GeneID:5955596	128975
GeneID:5955601	128975
GeneID:5955609	128975
GeneID:5955611	128975
GeneID:5955614	128975
GeneID:5955624	128975
GeneID:5955629	128975
GeneID:5955633	128975
GeneID:5955640	128975
GeneID:5955646	129861
GeneID:5955649	129861
GeneID:5955655	129861
GeneID:5955656	129861
GeneID:5955657	129861
GeneID:5955658	129861
GeneID:5955660	129861
GeneID:5955663	129861
GeneID:5955664	129861
GeneID:5955665	129861
GeneID:5955666	129861
GeneID:5955667	129861
GeneID:5955669	129861
GeneID:5955670	129861
GeneID:5955672	129861
GeneID:5955673	129861
GeneID:5955675	129861
GeneID:5955679	129861
GeneID:5955680	129861
GeneID:5955683	129861
GeneID:5955686	129861
GeneID:5955687	129861
GeneID:5955688	129861
GeneID:5955690	129861
GeneID:5955691	129861
GeneID:5955692	129861
GeneID:5955693	129861
GeneID:5955695	129861
GeneID:5955699	129861
GeneID:5955701	129861
GeneID:5955706	129862
GeneID:5955707	129862
GeneID:5955712	129862
GeneID:5955728	129862
GeneID:5955729	129862
GeneID:5955730	129862
GeneID:5955731	129862
GeneID:5955732	129862
GeneID:5955733	129862
GeneID:5955736	129862
GeneID:5955737	129862
GeneID:5955738	129862
GeneID:5955739	129862
GeneID:5955740	129862
GeneID:5955742	129862
GeneID:5955743	129862
GeneID:5955745	129862
GeneID:5955746	129862
GeneID:5955747	129862
GeneID:5955748	129862
GeneID:5955749	129862
GeneID:5955751	129862
GeneID:5955752	129862
GeneID:5955753	129862
GeneID:5955754	129862
GeneID:5955756	129862
GeneID:5955758	129862
GeneID:6020264	694001
GeneID:6020280	393768
GeneID:6030649	194701
GeneID:6030650	194701
GeneID:6030652	194701
GeneID:6030658	194701
GeneID:6030662	194701
GeneID:6030664	194701
GeneID:6030665	194701
GeneID:6030670	194701
GeneID:6030672	194701
GeneID:6030673	194701
GeneID:6030678	194701
GeneID:6030679	194701
GeneID:6030680	194701
GeneID:6030682	194701
GeneID:6030683	194701
GeneID:6030688	194701
GeneID:6030689	194701
GeneID:6030691	194701
GeneID:6030694	280702
GeneID:6128875	424716
GeneID:6128880	424716
GeneID:6128898	424716
GeneID:6147540	460926
GeneID:6159366	489779
GeneID:6159377	489779
GeneID:6159399	489779
GeneID:6159408	489779
GeneID:6172365	142843
GeneID:6172370	142843
GeneID:6186748	512792
GeneID:6186757	512792
GeneID:6186767	512792
GeneID:6186770	512792
GeneID:6197838	267970
GeneID:6197839	267970
GeneID:6197840	267970
GeneID:6201867	400394
GeneID:6201871	400396
GeneID:6216156	491003
GeneID:6216244	491003
GeneID:6216246	491003
GeneID:6216249	491003
GeneID:6216305	499556
GeneID:6218814	475178
GeneID:6218832	475178
GeneID:6218834	475178
GeneID:6218837	475178
GeneID:6218840	475178
GeneID:6218843	475178
GeneID:6218858	475178
GeneID:6218880	475178
GeneID:6276282	50948
GeneID:6276362	205899
GeneID:6276363	205899
GeneID:6276367	205899
GeneID:6295366	523909
GeneID:6295371	523909
GeneID:6295384	523909
GeneID:6295386	523909
GeneID:6295398	523909
GeneID:6295422	523909
GeneID:6295425	523909
GeneID:6295426	523909
GeneID:6295432	523909
GeneID:6295436	523909
GeneID:6295443	523909
GeneID:6295454	523909
GeneID:6295465	523909
GeneID:6301275	45223
GeneID:6301281	46919
GeneID:6334520	45220
GeneID:6334524	45221
GeneID:6334530	45222
GeneID:6334560	461322
GeneID:6334568	515320
GeneID:6334577	515444
GeneID:6336087	311228
GeneID:6353595	497863
GeneID:6353601	520848
GeneID:6369694	471717
GeneID:6369703	474454
GeneID:6369704	474454
GeneID:6369708	482058
GeneID:6369724	482058
GeneID:6369735	482058
GeneID:6369739	482058
GeneID:6369968	482058
GeneID:6369977	482058
GeneID:6370016	482058
GeneID:6370037	482058
GeneID:6372315	198110
GeneID:6372369	198110
GeneID:6372561	198110
GeneID:6372636	198110
GeneID:6372684	198110
GeneID:6386273	130310
GeneID:6386283	130310
GeneID:6386653	338079
GeneID:6386654	338079
GeneID:6386689	338478
GeneID:6386690	338478
GeneID:6390857	447171
GeneID:6391292	421976
GeneID:6391323	483537
GeneID:6417632	540068
GeneID:6417636	540068
GeneID:6417647	540068
GeneID:6417653	540068
GeneID:6417654	540068
GeneID:6417663	540068
GeneID:6417668	540068
GeneID:6417680	540068
GeneID:6417681	540068
GeneID:6417682	540068
GeneID:6417689	540068
GeneID:6417696	540068
GeneID:6417705	540068
GeneID:6435207	537874
GeneID:6435212	537874
GeneID:6435223	537874
GeneID:6435228	537874
GeneID:6435237	537874
GeneID:6446499	10756
GeneID:6446507	10756
GeneID:6446518	10756
GeneID:6446523	10756
GeneID:6446554	51330
GeneID:6446698	399183
GeneID:6449729	532075
GeneID:6449927	543152
GeneID:6449929	543152
GeneID:6449932	543152
GeneID:6449935	543152
GeneID:6449952	543152
GeneID:6449970	543152
GeneID:6449971	543152
GeneID:6449976	543152
GeneID:6449979	543152
GeneID:6449990	543152
GeneID:6449997	543152
GeneID:6450013	543152
GeneID:6450016	543152
GeneID:6450017	543152
GeneID:6450018	543152
GeneID:6450020	543153
GeneID:6450030	543153
GeneID:6450031	543153
GeneID:6450037	543153
GeneID:6450039	543153
GeneID:6450043	543153
GeneID:6450051	543153
GeneID:6450066	543153
GeneID:6450110	543153
GeneID:6469770	546182
GeneID:6469994	546184
GeneID:6470013	546184
GeneID:6492601	526118
GeneID:6492607	526118
GeneID:6492610	526118
GeneID:6653992	10704
GeneID:6653996	10704
GeneID:6654011	10704
GeneID:6654018	10704
GeneID:6654022	10704
GeneID:6654031	10704
GeneID:6654036	10704
GeneID:6654041	10704
GeneID:6654049	10704
GeneID:6654053	10704
GeneID:6654067	10704
GeneID:6654083	10704
GeneID:6654086	10704
GeneID:6740914	496874
GeneID:6760336	543939
GeneID:6760342	543939
GeneID:6760343	543939
GeneID:6760346	543939
GeneID:6779462	551895
GeneID:6779472	551895
GeneID:6779499	551895
GeneID:6779508	551895
GeneID:6779516	551895
GeneID:6779528	551895
GeneID:6779538	551895
GeneID:6803880	552525
GeneID:6803896	552525
GeneID:6803907	552525
GeneID:6803911	552525
GeneID:6803912	552525
GeneID:6803939	552525
GeneID:6804802	39420
GeneID:6804812	39420
GeneID:6804817	39420
GeneID:6804820	39420
GeneID:6804825	39420
GeneID:6804874	39420
GeneID:6804899	39420
GeneID:6804909	39420
GeneID:6804912	39420
GeneID:6870502	108098
GeneID:6870505	108098
GeneID:6870509	108098
GeneID:6870706	551790
GeneID:6870718	551790
GeneID:6870722	551790
GeneID:6870723	551790
GeneID:6870729	551790
GeneID:6870734	551790
GeneID:6870735	551790
GeneID:6870736	551790
GeneID:6870738	551790
GeneID:6870741	551790
GeneID:6904130	459291
GeneID:6904143	459291
GeneID:6904168	557289
GeneID:6904171	557289
GeneID:6904172	557289
GeneID:6904176	557289
GeneID:6904177	557289
GeneID:6904180	557289
GeneID:6904181	557289
GeneID:6904182	557289
GeneID:6904183	557289
GeneID:6904185	557289
GeneID:6904186	557289
GeneID:6904188	557289
GeneID:6904189	557289
GeneID:6904192	557289
GeneID:6904193	557289
GeneID:6904194	557289
GeneID:6904199	557289
GeneID:6904201	557289
GeneID:6904202	557289
GeneID:6904203	557289
GeneID:6904204	557289
GeneID:6904207	557289
GeneID:6904208	557289
GeneID:6904211	557289
GeneID:6904212	557289
GeneID:6904213	557289
GeneID:6904256	99179
GeneID:6904272	99179
GeneID:6920462	546803
GeneID:6920472	546803
GeneID:6920651	546803
GeneID:6920658	546803
GeneID:6920674	546805
GeneID:6920683	546805
GeneID:6920697	546805
GeneID:6920700	546805
GeneID:6920708	546805
GeneID:6920709	546805
GeneID:6920712	546805
GeneID:6920714	546805
GeneID:6920718	546805
GeneID:6920719	546805
GeneID:6920756	546805
GeneID:6920763	546805
GeneID:6920764	546805
GeneID:6920767	546805
GeneID:6920781	546805
GeneID:6920806	546805
GeneID:6920807	546805
GeneID:6920810	546805
GeneID:6920814	546805
GeneID:6920816	546805
GeneID:6920817	546805
GeneID:6920829	546805
GeneID:6920839	546805
GeneID:6920843	546805
GeneID:6920885	546805
GeneID:6920888	546805
GeneID:6920892	546805
GeneID:6920909	546805
GeneID:6920927	546805
GeneID:6920985	546806
GeneID:6921018	546806
GeneID:6921261	546807
GeneID:6921357	546807
GeneID:6921414	546807
GeneID:6921508	546808
GeneID:6921739	555603
GeneID:6921762	555603
GeneID:6940293	561996
GeneID:6940296	561996
GeneID:6940300	561996
GeneID:6940301	561996
GeneID:6940303	561996
GeneID:6940305	561996
GeneID:6940306	561996
GeneID:6940307	561996
GeneID:6940308	561996
GeneID:6940309	561996
GeneID:6940311	561996
GeneID:6940314	561996
GeneID:6940315	561996
GeneID:6940318	561996
GeneID:6940319	561996
GeneID:6940320	561996
GeneID:6940321	561996
GeneID:6940326	561996
GeneID:6940328	561996
GeneID:6940330	561996
GeneID:6940333	561996
GeneID:6940337	561996
GeneID:6940338	561996
GeneID:6940640	563119
GeneID:6940720	563121
GeneID:6940721	563121
GeneID:6940733	563121
GeneID:6940735	563121
GeneID:6940736	563121
GeneID:6940742	563121
GeneID:6940758	563121
GeneID:6940770	563121
GeneID:6940773	563121
GeneID:6940778	563121
GeneID:6940782	563121
GeneID:6940795	563121
GeneID:6940796	563121
GeneID:6940828	563122
GeneID:6940928	563123
GeneID:6964477	541865
GeneID:6964537	560178
GeneID:6964547	560178
GeneID:6964550	560178
GeneID:6964553	560178
GeneID:6964564	560178
GeneID:6964598	563775
GeneID:6965773	208013
GeneID:6965777	208013
GeneID:6965785	208013
GeneID:6965790	208013
GeneID:6965791	208013
GeneID:6965793	208013
GeneID:6965808	208013
GeneID:6965817	208013
GeneID:6965828	208013
GeneID:6965837	208013
GeneID:6965840	208013
GeneID:6965873	208013
GeneID:6965883	208013
GeneID:6965893	208013
GeneID:6965907	208013
GeneID:6965913	208013
GeneID:6966369	390157
GeneID:6972910	563769
GeneID:6972918	563769
GeneID:6973045	564886
GeneID:6973047	564886
GeneID:6973048	564886
GeneID:6973075	564886
GeneID:6973112	564886
GeneID:6973113	564886
GeneID:6973115	564886
GeneID:6973141	563769
GeneID:6973144	563769
GeneID:6973156	563769
GeneID:6973157	563769
GeneID:6973158	563769
GeneID:6973160	563769
GeneID:6973193	563769
GeneID:6973194	563769
GeneID:6989638	504346
GeneID:6989640	504346
GeneID:6989644	504346
GeneID:6989657	504346
GeneID:6989660	504346
GeneID:6989665	504346
GeneID:6989668	504346
GeneID:6989678	504346
GeneID:6989694	504346
GeneID:6989700	504346
GeneID:6998144	559189
GeneID:6998153	559189
GeneID:6998154	559189
GeneID:6998163	559189
GeneID:6998166	559189
GeneID:6998174	559189
GeneID:6998182	559189
GeneID:6998184	559189
GeneID:6998196	559189
GeneID:6998199	559189
GeneID:6998221	568715
GeneID:7009054	10685
GeneID:7009127	10685
GeneID:7011370	28875
GeneID:7011840	305676
GeneID:7011842	305676
GeneID:7011848	305676
GeneID:7011849	305676
GeneID:7011899	305676
GeneID:7011901	305676
GeneID:7011925	305676
GeneID:7011991	305676
GeneID:7018710	513550
GeneID:7018712	513550
GeneID:7018715	513550
GeneID:7020926	340054
GeneID:7020948	340054
GeneID:7040039	375547
GeneID:7040098	335963
GeneID:7040100	348823
GeneID:7040223	572290
GeneID:7042946	312274
GeneID:7042950	312275
GeneID:7042955	339420
GeneID:7042956	339420
GeneID:7042989	471285
GeneID:7043116	270478
GeneID:7047180	92521
GeneID:7047248	92521
GeneID:7047293	92521
GeneID:7047306	92521
GeneID:7047311	92521
GeneID:7047313	573591
GeneID:7047315	573591
GeneID:7047318	573591
GeneID:7047319	573591
GeneID:7047320	573591
GeneID:7047321	573591
GeneID:7047324	573591
GeneID:7047325	573591
GeneID:7047326	573591
GeneID:7047327	573591
GeneID:7047328	573591
GeneID:7047329	573591
GeneID:7047330	573591
GeneID:7047331	573591
GeneID:7047333	573591
GeneID:7047336	573591
